STAGE 1 Parameters:
Fuel mass (kg): 5600
Dry mass (kg): 1200
Fuel fract: 0.8235294117647058
Isp @ SL: 226
Burn time (sec): 137.90398151982043
Thrust (N): 90030.294
dM/dt: 40.60796460176991

TIME,HEIGHT,VELOCITY,MASS,THRUST,DRAG,GAMMA,RANGE
364.700,150222.172,1591.495,500.000,0.000,0.000,-0.418,367106.005,
364.800,150157.563,1591.875,500.000,0.000,0.000,-0.418,367248.120,
364.900,150092.863,1592.255,500.000,0.000,0.000,-0.419,367390.238,
365.000,150028.073,1592.636,500.000,0.000,0.000,-0.419,367532.358,
365.100,149963.192,1593.017,500.000,0.000,0.000,-0.420,367674.481,
365.200,149898.221,1593.399,500.000,0.000,0.000,-0.420,367816.607,
365.300,149833.160,1593.781,500.000,0.000,0.000,-0.421,367958.736,
365.400,149768.008,1594.164,500.000,0.000,0.000,-0.421,368100.868,
365.500,149702.766,1594.547,500.000,0.000,0.000,-0.422,368243.003,
365.600,149637.434,1594.930,500.000,0.000,0.000,-0.422,368385.140,
365.700,149572.011,1595.314,500.000,0.000,0.000,-0.423,368527.280,
365.800,149506.498,1595.699,500.000,0.000,0.000,-0.423,368669.424,
365.900,149440.894,1596.084,500.000,0.000,0.000,-0.424,368811.570,
366.000,149375.201,1596.469,500.000,0.000,0.000,-0.424,368953.718,
366.100,149309.416,1596.855,500.000,0.000,0.000,-0.425,369095.870,
366.200,149243.542,1597.241,500.000,0.000,0.000,-0.425,369238.025,
366.300,149177.577,1597.627,500.000,0.000,0.000,-0.426,369380.182,
366.400,149111.521,1598.015,500.000,0.000,0.000,-0.426,369522.343,
366.500,149045.376,1598.402,500.000,0.000,0.000,-0.427,369664.506,
366.600,148979.139,1598.790,500.000,0.000,0.000,-0.427,369806.672,
366.700,148912.813,1599.178,500.000,0.000,0.000,-0.428,369948.841,
366.800,148846.396,1599.567,500.000,0.000,0.000,-0.428,370091.013,
366.900,148779.889,1599.957,500.000,0.000,0.000,-0.429,370233.188,
367.000,148713.291,1600.346,500.000,0.000,0.000,-0.430,370375.365,
367.100,148646.603,1600.736,500.000,0.000,0.000,-0.430,370517.546,
367.200,148579.824,1601.127,500.000,0.000,0.000,-0.431,370659.730,
367.300,148512.955,1601.518,500.000,0.000,0.000,-0.431,370801.916,
367.400,148445.996,1601.910,500.000,0.000,0.000,-0.432,370944.105,
367.500,148378.946,1602.302,500.000,0.000,0.000,-0.432,371086.298,
367.600,148311.806,1602.694,500.000,0.000,0.000,-0.433,371228.493,
367.700,148244.576,1603.087,500.000,0.000,0.000,-0.433,371370.691,
367.800,148177.255,1603.480,500.000,0.000,0.000,-0.434,371512.892,
367.900,148109.844,1603.874,500.000,0.000,0.000,-0.434,371655.096,
368.000,148042.342,1604.268,500.000,0.000,0.000,-0.435,371797.303,
368.100,147974.750,1604.662,500.000,0.000,0.000,-0.435,371939.513,
368.200,147907.067,1605.057,500.000,0.000,0.000,-0.436,372081.726,
368.300,147839.294,1605.453,500.000,0.000,0.000,-0.436,372223.942,
368.400,147771.431,1605.849,500.000,0.000,0.000,-0.437,372366.160,
368.500,147703.477,1606.245,500.000,0.000,0.000,-0.437,372508.382,
368.600,147635.433,1606.642,500.000,0.000,0.000,-0.438,372650.607,
368.700,147567.298,1607.039,500.000,0.000,0.000,-0.438,372792.835,
368.800,147499.073,1607.437,500.000,0.000,0.000,-0.439,372935.065,
368.900,147430.757,1607.835,500.000,0.000,0.000,-0.439,373077.299,
369.000,147362.351,1608.233,500.000,0.000,0.000,-0.440,373219.536,
369.100,147293.855,1608.632,500.000,0.000,0.000,-0.440,373361.775,
369.200,147225.268,1609.032,500.000,0.000,0.000,-0.441,373504.018,
369.300,147156.591,1609.431,500.000,0.000,0.000,-0.441,373646.263,
369.400,147087.823,1609.832,500.000,0.000,0.000,-0.442,373788.512,
369.500,147018.965,1610.232,500.000,0.000,0.000,-0.442,373930.764,
369.600,146950.017,1610.634,500.000,0.000,0.000,-0.443,374073.018,
369.700,146880.978,1611.035,500.000,0.000,0.000,-0.443,374215.276,
369.800,146811.848,1611.437,500.000,0.000,0.000,-0.444,374357.536,
369.900,146742.628,1611.840,500.000,0.000,0.000,-0.444,374499.800,
370.000,146673.318,1612.242,500.000,0.000,0.000,-0.445,374642.067,
370.100,146603.917,1612.646,500.000,0.000,0.000,-0.445,374784.336,
370.200,146534.426,1613.049,500.000,0.000,0.000,-0.446,374926.609,
370.300,146464.844,1613.454,500.000,0.000,0.000,-0.446,375068.885,
370.400,146395.172,1613.858,500.000,0.000,0.000,-0.447,375211.164,
370.500,146325.410,1614.263,500.000,0.000,0.000,-0.447,375353.446,
370.600,146255.557,1614.669,500.000,0.000,0.000,-0.448,375495.731,
370.700,146185.613,1615.075,500.000,0.000,0.000,-0.448,375638.019,
370.800,146115.579,1615.481,500.000,0.000,0.000,-0.449,375780.310,
370.900,146045.455,1615.888,500.000,0.000,0.000,-0.449,375922.604,
371.000,145975.240,1616.295,500.000,0.000,0.000,-0.450,376064.901,
371.100,145904.934,1616.702,500.000,0.000,0.000,-0.450,376207.201,
371.200,145834.538,1617.110,500.000,0.000,0.000,-0.451,376349.504,
371.300,145764.052,1617.519,500.000,0.000,0.000,-0.451,376491.811,
371.400,145693.475,1617.928,500.000,0.000,0.000,-0.452,376634.120,
371.500,145622.808,1618.337,500.000,0.000,0.000,-0.452,376776.433,
371.600,145552.050,1618.747,500.000,0.000,0.000,-0.453,376918.748,
371.700,145481.202,1619.157,500.000,0.000,0.000,-0.453,377061.067,
371.800,145410.263,1619.568,500.000,0.000,0.000,-0.454,377203.389,
371.900,145339.234,1619.979,500.000,0.000,0.000,-0.454,377345.714,
372.000,145268.114,1620.390,500.000,0.000,0.000,-0.455,377488.042,
372.100,145196.904,1620.802,500.000,0.000,0.000,-0.455,377630.373,
372.200,145125.604,1621.215,500.000,0.000,0.000,-0.456,377772.707,
372.300,145054.212,1621.627,500.000,0.000,0.000,-0.456,377915.044,
372.400,144982.731,1622.041,500.000,0.000,0.000,-0.457,378057.385,
372.500,144911.159,1622.454,500.000,0.000,0.000,-0.457,378199.729,
372.600,144839.496,1622.868,500.000,0.000,0.000,-0.458,378342.075,
372.700,144767.743,1623.283,500.000,0.000,0.000,-0.458,378484.425,
372.800,144695.899,1623.698,500.000,0.000,0.000,-0.459,378626.778,
372.900,144623.965,1624.113,500.000,0.000,0.000,-0.459,378769.134,
373.000,144551.940,1624.529,500.000,0.000,0.000,-0.460,378911.494,
373.100,144479.825,1624.945,500.000,0.000,0.000,-0.460,379053.856,
373.200,144407.619,1625.361,500.000,0.000,0.000,-0.461,379196.222,
373.300,144335.323,1625.778,500.000,0.000,0.000,-0.461,379338.590,
373.400,144262.937,1626.196,500.000,0.000,0.000,-0.462,379480.962,
373.500,144190.459,1626.614,500.000,0.000,0.000,-0.462,379623.337,
373.600,144117.892,1627.032,500.000,0.000,0.000,-0.463,379765.716,
373.700,144045.233,1627.451,500.000,0.000,0.000,-0.463,379908.097,
373.800,143972.485,1627.870,500.000,0.000,0.000,-0.464,380050.482,
373.900,143899.645,1628.289,500.000,0.000,0.000,-0.464,380192.869,
374.000,143826.716,1628.709,500.000,0.000,0.000,-0.465,380335.260,
374.100,143753.695,1629.130,500.000,0.000,0.000,-0.465,380477.655,
374.200,143680.584,1629.551,500.000,0.000,0.000,-0.466,380620.052,
374.300,143607.383,1629.972,500.000,0.000,0.000,-0.466,380762.452,
374.400,143534.091,1630.394,500.000,0.000,0.000,-0.467,380904.856,
374.500,143460.708,1630.816,500.000,0.000,0.000,-0.467,381047.263,
374.600,143387.235,1631.238,500.000,0.000,0.000,-0.468,381189.673,
374.700,143313.672,1631.661,500.000,0.000,0.000,-0.468,381332.087,
374.800,143240.018,1632.084,500.000,0.000,0.000,-0.469,381474.503,
374.900,143166.273,1632.508,500.000,0.000,0.000,-0.469,381616.923,
375.000,143092.438,1632.932,500.000,0.000,0.000,-0.469,381759.346,
375.100,143018.512,1633.357,500.000,0.000,0.000,-0.470,381901.773,
375.200,142944.496,1633.782,500.000,0.000,0.000,-0.470,382044.202,
375.300,142870.389,1634.207,500.000,0.000,0.000,-0.471,382186.635,
375.400,142796.192,1634.633,500.000,0.000,0.000,-0.471,382329.071,
375.500,142721.904,1635.060,500.000,0.000,0.000,-0.472,382471.510,
375.600,142647.525,1635.486,500.000,0.000,0.000,-0.472,382613.953,
375.700,142573.056,1635.913,500.000,0.000,0.000,-0.473,382756.398,
375.800,142498.497,1636.341,500.000,0.000,0.000,-0.473,382898.847,
375.900,142423.846,1636.769,500.000,0.000,0.000,-0.474,383041.300,
376.000,142349.106,1637.197,500.000,0.000,0.000,-0.474,383183.755,
376.100,142274.274,1637.626,500.000,0.000,0.000,-0.475,383326.214,
376.200,142199.353,1638.055,500.000,0.000,0.000,-0.475,383468.676,
376.300,142124.340,1638.485,500.000,0.000,0.000,-0.476,383611.142,
376.400,142049.237,1638.915,500.000,0.000,0.000,-0.476,383753.610,
376.500,141974.043,1639.345,500.000,0.000,0.000,-0.477,383896.082,
376.600,141898.759,1639.776,500.000,0.000,0.000,-0.477,384038.557,
376.700,141823.384,1640.208,500.000,0.000,0.000,-0.478,384181.036,
376.800,141747.919,1640.639,500.000,0.000,0.000,-0.478,384323.518,
376.900,141672.363,1641.071,500.000,0.000,0.000,-0.479,384466.003,
377.000,141596.717,1641.504,500.000,0.000,0.000,-0.479,384608.491,
377.100,141520.980,1641.937,500.000,0.000,0.000,-0.480,384750.983,
377.200,141445.152,1642.370,500.000,0.000,0.000,-0.480,384893.478,
377.300,141369.234,1642.804,500.000,0.000,0.000,-0.481,385035.977,
377.400,141293.225,1643.238,500.000,0.000,0.000,-0.481,385178.478,
377.500,141217.125,1643.673,500.000,0.000,0.000,-0.482,385320.984,
377.600,141140.935,1644.108,500.000,0.000,0.000,-0.482,385463.492,
377.700,141064.654,1644.543,500.000,0.000,0.000,-0.483,385606.004,
377.800,140988.283,1644.979,500.000,0.000,0.000,-0.483,385748.519,
377.900,140911.821,1645.415,500.000,0.000,0.000,-0.484,385891.037,
378.000,140835.269,1645.852,500.000,0.000,0.000,-0.484,386033.559,
378.100,140758.626,1646.289,500.000,0.000,0.000,-0.485,386176.084,
378.200,140681.892,1646.727,500.000,0.000,0.000,-0.485,386318.613,
378.300,140605.068,1647.164,500.000,0.000,0.000,-0.486,386461.144,
378.400,140528.153,1647.603,500.000,0.000,0.000,-0.486,386603.680,
378.500,140451.147,1648.041,500.000,0.000,0.000,-0.486,386746.218,
378.600,140374.051,1648.481,500.000,0.000,0.000,-0.487,386888.760,
378.700,140296.864,1648.920,500.000,0.000,0.000,-0.487,387031.305,
378.800,140219.587,1649.360,500.000,0.000,0.000,-0.488,387173.854,
378.900,140142.219,1649.800,500.000,0.000,0.000,-0.488,387316.406,
379.000,140064.760,1650.241,500.000,0.000,0.000,-0.489,387458.962,
379.100,139987.211,1650.682,500.000,0.000,0.000,-0.489,387601.521,
379.200,139909.571,1651.124,500.000,0.000,0.000,-0.490,387744.083,
379.300,139831.840,1651.566,500.000,0.000,0.000,-0.490,387886.649,
379.400,139754.019,1652.008,500.000,0.000,0.000,-0.491,388029.218,
379.500,139676.107,1652.451,500.000,0.000,0.000,-0.491,388171.790,
379.600,139598.105,1652.894,500.000,0.000,0.000,-0.492,388314.366,
379.700,139520.012,1653.338,500.000,0.000,0.000,-0.492,388456.945,
379.800,139441.828,1653.782,500.000,0.000,0.000,-0.493,388599.528,
379.900,139363.553,1654.226,500.000,0.000,0.000,-0.493,388742.114,
380.000,139285.188,1654.671,500.000,0.000,0.000,-0.494,388884.704,
380.100,139206.733,1655.116,500.000,0.000,0.000,-0.494,389027.297,
380.200,139128.186,1655.562,500.000,0.000,0.000,-0.495,389169.894,
380.300,139049.549,1656.008,500.000,0.000,0.000,-0.495,389312.493,
380.400,138970.822,1656.454,500.000,0.000,0.000,-0.496,389455.097,
380.500,138892.003,1656.901,500.000,0.000,0.000,-0.496,389597.704,
380.600,138813.094,1657.349,500.000,0.000,0.000,-0.497,389740.314,
380.700,138734.094,1657.796,500.000,0.000,0.000,-0.497,389882.928,
380.800,138655.004,1658.244,500.000,0.000,0.000,-0.497,390025.545,
380.900,138575.823,1658.693,500.000,0.000,0.000,-0.498,390168.166,
381.000,138496.551,1659.142,500.000,0.000,0.000,-0.498,390310.790,
381.100,138417.189,1659.591,500.000,0.000,0.000,-0.499,390453.417,
381.200,138337.736,1660.041,500.000,0.000,0.000,-0.499,390596.048,
381.300,138258.192,1660.491,500.000,0.000,0.000,-0.500,390738.683,
381.400,138178.558,1660.941,500.000,0.000,0.000,-0.500,390881.321,
381.500,138098.833,1661.392,500.000,0.000,0.000,-0.501,391023.963,
381.600,138019.017,1661.843,500.000,0.000,0.000,-0.501,391166.608,
381.700,137939.111,1662.295,500.000,0.000,0.000,-0.502,391309.256,
381.800,137859.114,1662.747,500.000,0.000,0.000,-0.502,391451.908,
381.900,137779.026,1663.200,500.000,0.000,0.000,-0.503,391594.564,
382.000,137698.847,1663.652,500.000,0.000,0.000,-0.503,391737.223,
382.100,137618.578,1664.106,500.000,0.000,0.000,-0.504,391879.886,
382.200,137538.218,1664.559,500.000,0.000,0.000,-0.504,392022.552,
382.300,137457.768,1665.013,500.000,0.000,0.000,-0.505,392165.222,
382.400,137377.226,1665.468,500.000,0.000,0.000,-0.505,392307.895,
382.500,137296.594,1665.923,500.000,0.000,0.000,-0.506,392450.571,
382.600,137215.872,1666.378,500.000,0.000,0.000,-0.506,392593.252,
382.700,137135.058,1666.834,500.000,0.000,0.000,-0.506,392735.936,
382.800,137054.154,1667.290,500.000,0.000,0.000,-0.507,392878.623,
382.900,136973.159,1667.746,500.000,0.000,0.000,-0.507,393021.314,
383.000,136892.074,1668.203,500.000,0.000,0.000,-0.508,393164.008,
383.100,136810.897,1668.660,500.000,0.000,0.000,-0.508,393306.706,
383.200,136729.630,1669.118,500.000,0.000,0.000,-0.509,393449.408,
383.300,136648.273,1669.576,500.000,0.000,0.000,-0.509,393592.113,
383.400,136566.824,1670.035,500.000,0.000,0.000,-0.510,393734.822,
383.500,136485.285,1670.493,500.000,0.000,0.000,-0.510,393877.534,
383.600,136403.655,1670.953,500.000,0.000,0.000,-0.511,394020.250,
383.700,136321.935,1671.412,500.000,0.000,0.000,-0.511,394162.969,
383.800,136240.123,1671.872,500.000,0.000,0.000,-0.512,394305.692,
383.900,136158.221,1672.333,500.000,0.000,0.000,-0.512,394448.419,
384.000,136076.228,1672.794,500.000,0.000,0.000,-0.513,394591.149,
384.100,135994.145,1673.255,500.000,0.000,0.000,-0.513,394733.883,
384.200,135911.971,1673.717,500.000,0.000,0.000,-0.514,394876.620,
384.300,135829.705,1674.179,500.000,0.000,0.000,-0.514,395019.362,
384.400,135747.350,1674.641,500.000,0.000,0.000,-0.514,395162.106,
384.500,135664.903,1675.104,500.000,0.000,0.000,-0.515,395304.854,
384.600,135582.366,1675.567,500.000,0.000,0.000,-0.515,395447.606,
384.700,135499.738,1676.031,500.000,0.000,0.000,-0.516,395590.362,
384.800,135417.019,1676.495,500.000,0.000,0.000,-0.516,395733.121,
384.900,135334.209,1676.959,500.000,0.000,0.000,-0.517,395875.884,
385.000,135251.309,1677.424,500.000,0.000,0.000,-0.517,396018.650,
385.100,135168.318,1677.889,500.000,0.000,0.000,-0.518,396161.420,
385.200,135085.236,1678.354,500.000,0.000,0.000,-0.518,396304.194,
385.300,135002.064,1678.820,500.000,0.000,0.000,-0.519,396446.971,
385.400,134918.800,1679.287,500.000,0.000,0.000,-0.519,396589.752,
385.500,134835.446,1679.753,500.000,0.000,0.000,-0.520,396732.537,
385.600,134752.001,1680.220,500.000,0.000,0.000,-0.520,396875.325,
385.700,134668.466,1680.688,500.000,0.000,0.000,-0.520,397018.117,
385.800,134584.839,1681.156,500.000,0.000,0.000,-0.521,397160.913,
385.900,134501.122,1681.624,500.000,0.000,0.000,-0.521,397303.712,
386.000,134417.314,1682.093,500.000,0.000,0.000,-0.522,397446.515,
386.100,134333.415,1682.562,500.000,0.000,0.000,-0.522,397589.322,
386.200,134249.425,1683.031,500.000,0.000,0.000,-0.523,397732.132,
386.300,134165.345,1683.501,500.000,0.000,0.000,-0.523,397874.946,
386.400,134081.174,1683.971,500.000,0.000,0.000,-0.524,398017.764,
386.500,133996.912,1684.442,500.000,0.000,0.000,-0.524,398160.585,
386.600,133912.559,1684.913,500.000,0.000,0.000,-0.525,398303.411,
386.700,133828.115,1685.384,500.000,0.000,0.000,-0.525,398446.239,
386.800,133743.581,1685.856,500.000,0.000,0.000,-0.526,398589.072,
386.900,133658.956,1686.328,500.000,0.000,0.000,-0.526,398731.908,
387.000,133574.240,1686.801,500.000,0.000,0.000,-0.526,398874.748,
387.100,133489.433,1687.274,500.000,0.000,0.000,-0.527,399017.592,
387.200,133404.536,1687.747,500.000,0.000,0.000,-0.527,399160.440,
387.300,133319.547,1688.221,500.000,0.000,0.000,-0.528,399303.291,
387.400,133234.468,1688.695,500.000,0.000,0.000,-0.528,399446.146,
387.500,133149.298,1689.169,500.000,0.000,0.000,-0.529,399589.004,
387.600,133064.037,1689.644,500.000,0.000,0.000,-0.529,399731.867,
387.700,132978.685,1690.119,500.000,0.000,0.000,-0.530,399874.733,
387.800,132893.243,1690.595,500.000,0.000,0.000,-0.530,400017.603,
387.900,132807.710,1691.071,500.000,0.000,0.000,-0.531,400160.476,
388.000,132722.085,1691.547,500.000,0.000,0.000,-0.531,400303.354,
388.100,132636.370,1692.024,500.000,0.000,0.000,-0.532,400446.235,
388.200,132550.565,1692.501,500.000,0.000,0.000,-0.532,400589.120,
388.300,132464.668,1692.979,500.000,0.000,0.000,-0.532,400732.009,
388.400,132378.680,1693.457,500.000,0.000,0.000,-0.533,400874.901,
388.500,132292.602,1693.935,500.000,0.000,0.000,-0.533,401017.798,
388.600,132206.433,1694.414,500.000,0.000,0.000,-0.534,401160.698,
388.700,132120.173,1694.893,500.000,0.000,0.000,-0.534,401303.602,
388.800,132033.822,1695.372,500.000,0.000,0.000,-0.535,401446.509,
388.900,131947.380,1695.852,500.000,0.000,0.000,-0.535,401589.421,
389.000,131860.848,1696.333,500.000,0.000,0.000,-0.536,401732.336,
389.100,131774.224,1696.813,500.000,0.000,0.000,-0.536,401875.255,
389.200,131687.510,1697.294,500.000,0.000,0.000,-0.537,402018.178,
389.300,131600.705,1697.775,500.000,0.000,0.000,-0.537,402161.105,
389.400,131513.809,1698.257,500.000,0.000,0.000,-0.537,402304.035,
389.500,131426.822,1698.739,500.000,0.000,0.000,-0.538,402446.969,
389.600,131339.744,1699.222,500.000,0.000,0.000,-0.538,402589.908,
389.700,131252.576,1699.705,500.000,0.000,0.000,-0.539,402732.850,
389.800,131165.316,1700.188,500.000,0.000,0.000,-0.539,402875.795,
389.900,131077.966,1700.672,500.000,0.000,0.000,-0.540,403018.745,
390.000,130990.525,1701.156,500.000,0.000,0.000,-0.540,403161.699,
390.100,130902.992,1701.640,500.000,0.000,0.000,-0.541,403304.656,
390.200,130815.369,1702.125,500.000,0.000,0.000,-0.541,403447.617,
390.300,130727.656,1702.610,500.000,0.000,0.000,-0.542,403590.582,
390.400,130639.851,1703.095,500.000,0.000,0.000,-0.542,403733.551,
390.500,130551.955,1703.581,500.000,0.000,0.000,-0.542,403876.524,
390.600,130463.969,1704.068,500.000,0.000,0.000,-0.543,404019.501,
390.700,130375.891,1704.554,500.000,0.000,0.000,-0.543,404162.481,
390.800,130287.723,1705.041,500.000,0.000,0.000,-0.544,404305.465,
390.900,130199.464,1705.529,500.000,0.000,0.000,-0.544,404448.454,
391.000,130111.114,1706.017,500.000,0.000,0.000,-0.545,404591.446,
391.100,130022.672,1706.505,500.000,0.000,0.000,-0.545,404734.442,
391.200,129934.141,1706.993,500.000,0.000,0.000,-0.546,404877.442,
391.300,129845.518,1707.482,500.000,0.000,0.000,-0.546,405020.446,
391.400,129756.804,1707.971,500.000,0.000,0.000,-0.546,405163.454,
391.500,129667.999,1708.461,500.000,0.000,0.000,-0.547,405306.465,
391.600,129579.104,1708.951,500.000,0.000,0.000,-0.547,405449.481,
391.700,129490.117,1709.442,500.000,0.000,0.000,-0.548,405592.500,
391.800,129401.040,1709.932,500.000,0.000,0.000,-0.548,405735.524,
391.900,129311.872,1710.423,500.000,0.000,0.000,-0.549,405878.551,
392.000,129222.612,1710.915,500.000,0.000,0.000,-0.549,406021.582,
392.100,129133.262,1711.407,500.000,0.000,0.000,-0.550,406164.617,
392.200,129043.821,1711.899,500.000,0.000,0.000,-0.550,406307.657,
392.300,128954.289,1712.392,500.000,0.000,0.000,-0.550,406450.700,
392.400,128864.666,1712.885,500.000,0.000,0.000,-0.551,406593.747,
392.500,128774.952,1713.378,500.000,0.000,0.000,-0.551,406736.798,
392.600,128685.147,1713.872,500.000,0.000,0.000,-0.552,406879.852,
392.700,128595.251,1714.366,500.000,0.000,0.000,-0.552,407022.911,
392.800,128505.265,1714.861,500.000,0.000,0.000,-0.553,407165.974,
392.900,128415.187,1715.356,500.000,0.000,0.000,-0.553,407309.041,
393.000,128325.018,1715.851,500.000,0.000,0.000,-0.554,407452.112,
393.100,128234.759,1716.346,500.000,0.000,0.000,-0.554,407595.186,
393.200,128144.408,1716.842,500.000,0.000,0.000,-0.555,407738.265,
393.300,128053.967,1717.339,500.000,0.000,0.000,-0.555,407881.348,
393.400,127963.434,1717.835,500.000,0.000,0.000,-0.555,408024.434,
393.500,127872.811,1718.333,500.000,0.000,0.000,-0.556,408167.525,
393.600,127782.096,1718.830,500.000,0.000,0.000,-0.556,408310.620,
393.700,127691.291,1719.328,500.000,0.000,0.000,-0.557,408453.718,
393.800,127600.395,1719.826,500.000,0.000,0.000,-0.557,408596.821,
393.900,127509.407,1720.325,500.000,0.000,0.000,-0.558,408739.928,
394.000,127418.329,1720.824,500.000,0.000,0.000,-0.558,408883.038,
394.100,127327.160,1721.323,500.000,0.000,0.000,-0.558,409026.153,
394.200,127235.900,1721.823,500.000,0.000,0.000,-0.559,409169.272,
394.300,127144.549,1722.323,500.000,0.000,0.000,-0.559,409312.394,
394.400,127053.106,1722.823,500.000,0.000,0.000,-0.560,409455.521,
394.500,126961.573,1723.324,500.000,0.000,0.000,-0.560,409598.652,
394.600,126869.949,1723.825,500.000,0.000,0.000,-0.561,409741.787,
394.700,126778.234,1724.326,500.000,0.000,0.000,-0.561,409884.925,
394.800,126686.428,1724.828,500.000,0.000,0.000,-0.562,410028.068,
394.900,126594.531,1725.330,500.000,0.000,0.000,-0.562,410171.215,
395.000,126502.542,1725.833,500.000,0.000,0.000,-0.562,410314.366,
395.100,126410.463,1726.336,500.000,0.000,0.000,-0.563,410457.521,
395.200,126318.293,1726.839,500.000,0.000,0.000,-0.563,410600.680,
395.300,126226.032,1727.343,500.000,0.000,0.000,-0.564,410743.844,
395.400,126133.680,1727.847,500.000,0.000,0.000,-0.564,410887.011,
395.500,126041.237,1728.352,500.000,0.000,0.000,-0.565,411030.182,
395.600,125948.702,1728.856,500.000,0.000,0.000,-0.565,411173.358,
395.700,125856.077,1729.361,500.000,0.000,0.000,-0.566,411316.537,
395.800,125763.361,1729.867,500.000,0.000,0.000,-0.566,411459.721,
395.900,125670.554,1730.373,500.000,0.000,0.000,-0.566,411602.908,
396.000,125577.655,1730.879,500.000,0.000,0.000,-0.567,411746.100,
396.100,125484.666,1731.386,500.000,0.000,0.000,-0.567,411889.296,
396.200,125391.586,1731.893,500.000,0.000,0.000,-0.568,412032.496,
396.300,125298.414,1732.400,500.000,0.000,0.000,-0.568,412175.700,
396.400,125205.152,1732.908,500.000,0.000,0.000,-0.569,412318.908,
396.500,125111.799,1733.416,500.000,0.000,0.000,-0.569,412462.120,
396.600,125018.354,1733.924,500.000,0.000,0.000,-0.569,412605.337,
396.700,124924.819,1734.433,500.000,0.000,0.000,-0.570,412748.557,
396.800,124831.192,1734.942,500.000,0.000,0.000,-0.570,412891.782,
396.900,124737.474,1735.452,500.000,0.000,0.000,-0.571,413035.010,
397.000,124643.666,1735.961,500.000,0.000,0.000,-0.571,413178.243,
397.100,124549.766,1736.472,500.000,0.000,0.000,-0.572,413321.480,
397.200,124455.775,1736.982,500.000,0.000,0.000,-0.572,413464.722,
397.300,124361.693,1737.493,500.000,0.000,0.000,-0.573,413607.967,
397.400,124267.521,1738.004,500.000,0.000,0.000,-0.573,413751.216,
397.500,124173.257,1738.516,500.000,0.000,0.000,-0.573,413894.470,
397.600,124078.902,1739.028,500.000,0.000,0.000,-0.574,414037.728,
397.700,123984.455,1739.540,500.000,0.000,0.000,-0.574,414180.990,
397.800,123889.918,1740.053,500.000,0.000,0.000,-0.575,414324.256,
397.900,123795.290,1740.566,500.000,0.000,0.000,-0.575,414467.526,
398.000,123700.571,1741.080,500.000,0.000,0.000,-0.576,414610.801,
398.100,123605.760,1741.593,500.000,0.000,0.000,-0.576,414754.079,
398.200,123510.859,1742.108,500.000,0.000,0.000,-0.576,414897.362,
398.300,123415.866,1742.622,500.000,0.000,0.000,-0.577,415040.649,
398.400,123320.783,1743.137,500.000,0.000,0.000,-0.577,415183.941,
398.500,123225.608,1743.652,500.000,0.000,0.000,-0.578,415327.236,
398.600,123130.342,1744.168,500.000,0.000,0.000,-0.578,415470.536,
398.700,123034.985,1744.684,500.000,0.000,0.000,-0.579,415613.840,
398.800,122939.537,1745.200,500.000,0.000,0.000,-0.579,415757.148,
398.900,122843.998,1745.717,500.000,0.000,0.000,-0.579,415900.460,
399.000,122748.368,1746.234,500.000,0.000,0.000,-0.580,416043.776,
399.100,122652.647,1746.751,500.000,0.000,0.000,-0.580,416187.097,
399.200,122556.834,1747.269,500.000,0.000,0.000,-0.581,416330.422,
399.300,122460.931,1747.787,500.000,0.000,0.000,-0.581,416473.751,
399.400,122364.936,1748.305,500.000,0.000,0.000,-0.582,416617.085,
399.500,122268.850,1748.824,500.000,0.000,0.000,-0.582,416760.422,
399.600,122172.673,1749.343,500.000,0.000,0.000,-0.582,416903.764,
399.700,122076.405,1749.862,500.000,0.000,0.000,-0.583,417047.110,
399.800,121980.046,1750.382,500.000,0.000,0.000,-0.583,417190.461,
399.900,121883.596,1750.902,500.000,0.000,0.000,-0.584,417333.815,
400.000,121787.055,1751.423,500.000,0.000,0.000,-0.584,417477.174,
400.100,121690.422,1751.944,500.000,0.000,0.000,-0.585,417620.538,
400.200,121593.698,1752.465,500.000,0.000,0.000,-0.585,417763.905,
400.300,121496.884,1752.987,500.000,0.000,0.000,-0.585,417907.277,
400.400,121399.978,1753.509,500.000,0.000,0.000,-0.586,418050.653,
400.500,121302.981,1754.031,500.000,0.000,0.000,-0.586,418194.033,
400.600,121205.892,1754.553,500.000,0.000,0.000,-0.587,418337.418,
400.700,121108.713,1755.076,500.000,0.000,0.000,-0.587,418480.807,
400.800,121011.443,1755.600,500.000,0.000,0.000,-0.588,418624.200,
400.900,120914.081,1756.123,500.000,0.000,0.000,-0.588,418767.597,
401.000,120816.628,1756.647,500.000,0.000,0.000,-0.588,418910.999,
401.100,120719.084,1757.172,500.000,0.000,0.000,-0.589,419054.405,
401.200,120621.449,1757.697,500.000,0.000,0.000,-0.589,419197.815,
401.300,120523.723,1758.222,500.000,0.000,0.000,-0.590,419341.230,
401.400,120425.905,1758.747,500.000,0.000,0.000,-0.590,419484.649,
401.500,120327.997,1759.273,500.000,0.000,0.000,-0.591,419628.073,
401.600,120229.997,1759.799,500.000,0.000,0.000,-0.591,419771.500,
401.700,120131.906,1760.325,500.000,0.000,0.000,-0.591,419914.932,
401.800,120033.724,1760.852,500.000,0.000,0.000,-0.592,420058.369,
401.900,119935.450,1761.379,500.000,0.000,0.000,-0.592,420201.809,
402.000,119837.086,1761.907,500.000,0.000,0.000,-0.593,420345.254,
