STAGE 1 Parameters:
Fuel mass (kg): 5605.2089910576815
Dry mass (kg): 1200.0
Fuel fract: 0.8236644897200294
Isp @ SL: 226.6814515241052
Burn time (sec): 138.44846145846543
Thrust (N): 90030.294
dM/dt: 40.485888626066426

TIME,HEIGHT,VELOCITY,MASS,THRUST,DRAG,GAMMA,RANGE
277.300,173794.788,1465.260,500.000,0.000,0.000,0.105,244090.463,
277.400,173810.108,1465.163,500.000,0.000,0.000,0.104,244232.311,
277.500,173825.338,1465.066,500.000,0.000,0.000,0.104,244374.158,
277.600,173840.478,1464.970,500.000,0.000,0.000,0.103,244516.004,
277.700,173855.529,1464.874,500.000,0.000,0.000,0.103,244657.850,
277.800,173870.490,1464.780,500.000,0.000,0.000,0.102,244799.695,
277.900,173885.362,1464.685,500.000,0.000,0.000,0.101,244941.540,
278.000,173900.143,1464.591,500.000,0.000,0.000,0.101,245083.383,
278.100,173914.835,1464.498,500.000,0.000,0.000,0.100,245225.227,
278.200,173929.438,1464.406,500.000,0.000,0.000,0.100,245367.069,
278.300,173943.950,1464.313,500.000,0.000,0.000,0.099,245508.911,
278.400,173958.373,1464.222,500.000,0.000,0.000,0.098,245650.752,
278.500,173972.707,1464.131,500.000,0.000,0.000,0.098,245792.593,
278.600,173986.950,1464.041,500.000,0.000,0.000,0.097,245934.433,
278.700,174001.104,1463.951,500.000,0.000,0.000,0.097,246076.273,
278.800,174015.169,1463.861,500.000,0.000,0.000,0.096,246218.111,
278.900,174029.143,1463.773,500.000,0.000,0.000,0.095,246359.950,
279.000,174043.028,1463.685,500.000,0.000,0.000,0.095,246501.787,
279.100,174056.824,1463.597,500.000,0.000,0.000,0.094,246643.624,
279.200,174070.529,1463.510,500.000,0.000,0.000,0.093,246785.461,
279.300,174084.145,1463.424,500.000,0.000,0.000,0.093,246927.297,
279.400,174097.671,1463.338,500.000,0.000,0.000,0.092,247069.132,
279.500,174111.108,1463.252,500.000,0.000,0.000,0.092,247210.967,
279.600,174124.455,1463.168,500.000,0.000,0.000,0.091,247352.801,
279.700,174137.712,1463.083,500.000,0.000,0.000,0.090,247494.634,
279.800,174150.880,1463.000,500.000,0.000,0.000,0.090,247636.467,
279.900,174163.957,1462.917,500.000,0.000,0.000,0.089,247778.299,
280.000,174176.946,1462.834,500.000,0.000,0.000,0.089,247920.131,
280.100,174189.844,1462.752,500.000,0.000,0.000,0.088,248061.962,
280.200,174202.653,1462.671,500.000,0.000,0.000,0.087,248203.793,
280.300,174215.372,1462.590,500.000,0.000,0.000,0.087,248345.623,
280.400,174228.002,1462.510,500.000,0.000,0.000,0.086,248487.453,
280.500,174240.542,1462.430,500.000,0.000,0.000,0.086,248629.282,
280.600,174252.992,1462.351,500.000,0.000,0.000,0.085,248771.110,
280.700,174265.352,1462.273,500.000,0.000,0.000,0.084,248912.938,
280.800,174277.623,1462.195,500.000,0.000,0.000,0.084,249054.766,
280.900,174289.804,1462.117,500.000,0.000,0.000,0.083,249196.593,
281.000,174301.896,1462.040,500.000,0.000,0.000,0.082,249338.419,
281.100,174313.898,1461.964,500.000,0.000,0.000,0.082,249480.245,
281.200,174325.810,1461.888,500.000,0.000,0.000,0.081,249622.070,
281.300,174337.633,1461.813,500.000,0.000,0.000,0.081,249763.895,
281.400,174349.365,1461.739,500.000,0.000,0.000,0.080,249905.719,
281.500,174361.009,1461.665,500.000,0.000,0.000,0.079,250047.543,
281.600,174372.562,1461.591,500.000,0.000,0.000,0.079,250189.366,
281.700,174384.026,1461.518,500.000,0.000,0.000,0.078,250331.189,
281.800,174395.400,1461.446,500.000,0.000,0.000,0.078,250473.011,
281.900,174406.685,1461.374,500.000,0.000,0.000,0.077,250614.833,
282.000,174417.879,1461.303,500.000,0.000,0.000,0.076,250756.655,
282.100,174428.985,1461.233,500.000,0.000,0.000,0.076,250898.475,
282.200,174440.000,1461.162,500.000,0.000,0.000,0.075,251040.296,
282.300,174450.926,1461.093,500.000,0.000,0.000,0.075,251182.116,
282.400,174461.762,1461.024,500.000,0.000,0.000,0.074,251323.935,
282.500,174472.509,1460.956,500.000,0.000,0.000,0.073,251465.754,
282.600,174483.166,1460.888,500.000,0.000,0.000,0.073,251607.572,
282.700,174493.733,1460.821,500.000,0.000,0.000,0.072,251749.390,
282.800,174504.210,1460.754,500.000,0.000,0.000,0.071,251891.208,
282.900,174514.598,1460.688,500.000,0.000,0.000,0.071,252033.025,
283.000,174524.897,1460.623,500.000,0.000,0.000,0.070,252174.842,
283.100,174535.105,1460.558,500.000,0.000,0.000,0.070,252316.658,
283.200,174545.224,1460.493,500.000,0.000,0.000,0.069,252458.474,
283.300,174555.253,1460.429,500.000,0.000,0.000,0.068,252600.289,
283.400,174565.193,1460.366,500.000,0.000,0.000,0.068,252742.104,
283.500,174575.043,1460.304,500.000,0.000,0.000,0.067,252883.919,
283.600,174584.803,1460.241,500.000,0.000,0.000,0.067,253025.733,
283.700,174594.474,1460.180,500.000,0.000,0.000,0.066,253167.546,
283.800,174604.054,1460.119,500.000,0.000,0.000,0.065,253309.359,
283.900,174613.546,1460.059,500.000,0.000,0.000,0.065,253451.172,
284.000,174622.947,1459.999,500.000,0.000,0.000,0.064,253592.985,
284.100,174632.259,1459.940,500.000,0.000,0.000,0.064,253734.797,
284.200,174641.482,1459.881,500.000,0.000,0.000,0.063,253876.608,
284.300,174650.614,1459.823,500.000,0.000,0.000,0.062,254018.419,
284.400,174659.657,1459.765,500.000,0.000,0.000,0.062,254160.230,
284.500,174668.611,1459.708,500.000,0.000,0.000,0.061,254302.041,
284.600,174677.474,1459.652,500.000,0.000,0.000,0.060,254443.851,
284.700,174686.248,1459.596,500.000,0.000,0.000,0.060,254585.660,
284.800,174694.933,1459.541,500.000,0.000,0.000,0.059,254727.469,
284.900,174703.527,1459.486,500.000,0.000,0.000,0.059,254869.278,
285.000,174712.032,1459.432,500.000,0.000,0.000,0.058,255011.087,
285.100,174720.448,1459.378,500.000,0.000,0.000,0.057,255152.895,
285.200,174728.773,1459.325,500.000,0.000,0.000,0.057,255294.703,
285.300,174737.009,1459.273,500.000,0.000,0.000,0.056,255436.510,
285.400,174745.156,1459.221,500.000,0.000,0.000,0.056,255578.317,
285.500,174753.213,1459.170,500.000,0.000,0.000,0.055,255720.124,
285.600,174761.180,1459.119,500.000,0.000,0.000,0.054,255861.930,
285.700,174769.057,1459.069,500.000,0.000,0.000,0.054,256003.736,
285.800,174776.845,1459.019,500.000,0.000,0.000,0.053,256145.542,
285.900,174784.543,1458.970,500.000,0.000,0.000,0.052,256287.347,
286.000,174792.152,1458.922,500.000,0.000,0.000,0.052,256429.152,
286.100,174799.670,1458.874,500.000,0.000,0.000,0.051,256570.957,
286.200,174807.100,1458.827,500.000,0.000,0.000,0.051,256712.762,
286.300,174814.439,1458.780,500.000,0.000,0.000,0.050,256854.566,
286.400,174821.689,1458.734,500.000,0.000,0.000,0.049,256996.369,
286.500,174828.849,1458.688,500.000,0.000,0.000,0.049,257138.173,
286.600,174835.920,1458.643,500.000,0.000,0.000,0.048,257279.976,
286.700,174842.901,1458.599,500.000,0.000,0.000,0.048,257421.779,
286.800,174849.792,1458.555,500.000,0.000,0.000,0.047,257563.581,
286.900,174856.593,1458.511,500.000,0.000,0.000,0.046,257705.383,
287.000,174863.305,1458.469,500.000,0.000,0.000,0.046,257847.185,
287.100,174869.928,1458.426,500.000,0.000,0.000,0.045,257988.987,
287.200,174876.460,1458.385,500.000,0.000,0.000,0.045,258130.788,
287.300,174882.903,1458.344,500.000,0.000,0.000,0.044,258272.589,
287.400,174889.257,1458.303,500.000,0.000,0.000,0.043,258414.390,
287.500,174895.520,1458.263,500.000,0.000,0.000,0.043,258556.191,
287.600,174901.694,1458.224,500.000,0.000,0.000,0.042,258697.991,
287.700,174907.779,1458.185,500.000,0.000,0.000,0.041,258839.791,
287.800,174913.773,1458.147,500.000,0.000,0.000,0.041,258981.591,
287.900,174919.678,1458.109,500.000,0.000,0.000,0.040,259123.390,
288.000,174925.494,1458.072,500.000,0.000,0.000,0.040,259265.189,
288.100,174931.220,1458.036,500.000,0.000,0.000,0.039,259406.988,
288.200,174936.856,1458.000,500.000,0.000,0.000,0.038,259548.787,
288.300,174942.402,1457.965,500.000,0.000,0.000,0.038,259690.585,
288.400,174947.859,1457.930,500.000,0.000,0.000,0.037,259832.384,
288.500,174953.226,1457.896,500.000,0.000,0.000,0.037,259974.182,
288.600,174958.504,1457.862,500.000,0.000,0.000,0.036,260115.979,
288.700,174963.692,1457.829,500.000,0.000,0.000,0.035,260257.777,
288.800,174968.790,1457.797,500.000,0.000,0.000,0.035,260399.574,
288.900,174973.798,1457.765,500.000,0.000,0.000,0.034,260541.371,
289.000,174978.717,1457.733,500.000,0.000,0.000,0.033,260683.168,
289.100,174983.547,1457.703,500.000,0.000,0.000,0.033,260824.965,
289.200,174988.286,1457.672,500.000,0.000,0.000,0.032,260966.761,
289.300,174992.936,1457.643,500.000,0.000,0.000,0.032,261108.557,
289.400,174997.497,1457.614,500.000,0.000,0.000,0.031,261250.354,
289.500,175001.967,1457.585,500.000,0.000,0.000,0.030,261392.149,
289.600,175006.348,1457.557,500.000,0.000,0.000,0.030,261533.945,
289.700,175010.640,1457.530,500.000,0.000,0.000,0.029,261675.741,
289.800,175014.841,1457.503,500.000,0.000,0.000,0.029,261817.536,
289.900,175018.953,1457.477,500.000,0.000,0.000,0.028,261959.331,
290.000,175022.976,1457.451,500.000,0.000,0.000,0.027,262101.126,
290.100,175026.909,1457.426,500.000,0.000,0.000,0.027,262242.921,
290.200,175030.752,1457.402,500.000,0.000,0.000,0.026,262384.715,
290.300,175034.505,1457.378,500.000,0.000,0.000,0.025,262526.510,
290.400,175038.169,1457.354,500.000,0.000,0.000,0.025,262668.304,
290.500,175041.743,1457.332,500.000,0.000,0.000,0.024,262810.098,
290.600,175045.228,1457.309,500.000,0.000,0.000,0.024,262951.892,
290.700,175048.623,1457.288,500.000,0.000,0.000,0.023,263093.686,
290.800,175051.928,1457.267,500.000,0.000,0.000,0.022,263235.480,
290.900,175055.144,1457.246,500.000,0.000,0.000,0.022,263377.273,
291.000,175058.269,1457.226,500.000,0.000,0.000,0.021,263519.066,
291.100,175061.306,1457.207,500.000,0.000,0.000,0.021,263660.860,
291.200,175064.252,1457.188,500.000,0.000,0.000,0.020,263802.653,
291.300,175067.109,1457.170,500.000,0.000,0.000,0.019,263944.446,
291.400,175069.877,1457.152,500.000,0.000,0.000,0.019,264086.239,
291.500,175072.555,1457.135,500.000,0.000,0.000,0.018,264228.032,
291.600,175075.143,1457.119,500.000,0.000,0.000,0.017,264369.824,
291.700,175077.641,1457.103,500.000,0.000,0.000,0.017,264511.617,
291.800,175080.050,1457.087,500.000,0.000,0.000,0.016,264653.409,
291.900,175082.369,1457.073,500.000,0.000,0.000,0.016,264795.201,
292.000,175084.598,1457.058,500.000,0.000,0.000,0.015,264936.994,
292.100,175086.738,1457.045,500.000,0.000,0.000,0.014,265078.786,
292.200,175088.788,1457.032,500.000,0.000,0.000,0.014,265220.578,
292.300,175090.749,1457.019,500.000,0.000,0.000,0.013,265362.370,
292.400,175092.620,1457.007,500.000,0.000,0.000,0.013,265504.162,
292.500,175094.401,1456.996,500.000,0.000,0.000,0.012,265645.953,
292.600,175096.093,1456.985,500.000,0.000,0.000,0.011,265787.745,
292.700,175097.695,1456.975,500.000,0.000,0.000,0.011,265929.537,
292.800,175099.207,1456.965,500.000,0.000,0.000,0.010,266071.328,
292.900,175100.630,1456.956,500.000,0.000,0.000,0.009,266213.120,
293.000,175101.963,1456.948,500.000,0.000,0.000,0.009,266354.911,
293.100,175103.206,1456.940,500.000,0.000,0.000,0.008,266496.703,
293.200,175104.360,1456.932,500.000,0.000,0.000,0.008,266638.494,
293.300,175105.424,1456.926,500.000,0.000,0.000,0.007,266780.285,
293.400,175106.398,1456.919,500.000,0.000,0.000,0.006,266922.077,
293.500,175107.283,1456.914,500.000,0.000,0.000,0.006,267063.868,
293.600,175108.078,1456.909,500.000,0.000,0.000,0.005,267205.659,
293.700,175108.784,1456.904,500.000,0.000,0.000,0.005,267347.450,
293.800,175109.400,1456.900,500.000,0.000,0.000,0.004,267489.241,
293.900,175109.926,1456.897,500.000,0.000,0.000,0.003,267631.033,
294.000,175110.362,1456.894,500.000,0.000,0.000,0.003,267772.824,
294.100,175110.709,1456.892,500.000,0.000,0.000,0.002,267914.615,
294.200,175110.966,1456.890,500.000,0.000,0.000,0.001,268056.406,
294.300,175111.134,1456.889,500.000,0.000,0.000,0.001,268198.197,
294.400,175111.212,1456.889,500.000,0.000,0.000,0.000,268339.988,
294.500,175111.200,1456.889,500.000,0.000,0.000,-0.000,268481.779,
294.600,175111.099,1456.889,500.000,0.000,0.000,-0.001,268623.570,
294.700,175110.908,1456.891,500.000,0.000,0.000,-0.002,268765.361,
294.800,175110.628,1456.892,500.000,0.000,0.000,-0.002,268907.152,
294.900,175110.257,1456.895,500.000,0.000,0.000,-0.003,269048.943,
295.000,175109.797,1456.898,500.000,0.000,0.000,-0.003,269190.734,
295.100,175109.248,1456.901,500.000,0.000,0.000,-0.004,269332.525,
295.200,175108.609,1456.905,500.000,0.000,0.000,-0.005,269474.316,
295.300,175107.880,1456.910,500.000,0.000,0.000,-0.005,269616.107,
295.400,175107.061,1456.915,500.000,0.000,0.000,-0.006,269757.899,
295.500,175106.153,1456.921,500.000,0.000,0.000,-0.007,269899.690,
295.600,175105.155,1456.927,500.000,0.000,0.000,-0.007,270041.481,
295.700,175104.068,1456.934,500.000,0.000,0.000,-0.008,270183.272,
295.800,175102.891,1456.942,500.000,0.000,0.000,-0.008,270325.064,
295.900,175101.624,1456.950,500.000,0.000,0.000,-0.009,270466.855,
296.000,175100.268,1456.959,500.000,0.000,0.000,-0.010,270608.647,
296.100,175098.822,1456.968,500.000,0.000,0.000,-0.010,270750.438,
296.200,175097.286,1456.978,500.000,0.000,0.000,-0.011,270892.230,
296.300,175095.661,1456.988,500.000,0.000,0.000,-0.011,271034.022,
296.400,175093.946,1456.999,500.000,0.000,0.000,-0.012,271175.813,
296.500,175092.141,1457.010,500.000,0.000,0.000,-0.013,271317.605,
296.600,175090.247,1457.022,500.000,0.000,0.000,-0.013,271459.397,
296.700,175088.263,1457.035,500.000,0.000,0.000,-0.014,271601.189,
296.800,175086.190,1457.048,500.000,0.000,0.000,-0.015,271742.981,
296.900,175084.026,1457.062,500.000,0.000,0.000,-0.015,271884.773,
297.000,175081.774,1457.076,500.000,0.000,0.000,-0.016,272026.565,
297.100,175079.431,1457.091,500.000,0.000,0.000,-0.016,272168.358,
297.200,175076.999,1457.107,500.000,0.000,0.000,-0.017,272310.150,
297.300,175074.477,1457.123,500.000,0.000,0.000,-0.018,272451.943,
297.400,175071.866,1457.140,500.000,0.000,0.000,-0.018,272593.736,
297.500,175069.165,1457.157,500.000,0.000,0.000,-0.019,272735.528,
297.600,175066.374,1457.175,500.000,0.000,0.000,-0.019,272877.321,
297.700,175063.494,1457.193,500.000,0.000,0.000,-0.020,273019.114,
297.800,175060.524,1457.212,500.000,0.000,0.000,-0.021,273160.907,
297.900,175057.464,1457.231,500.000,0.000,0.000,-0.021,273302.701,
298.000,175054.315,1457.251,500.000,0.000,0.000,-0.022,273444.494,
298.100,175051.076,1457.272,500.000,0.000,0.000,-0.023,273586.288,
298.200,175047.747,1457.293,500.000,0.000,0.000,-0.023,273728.081,
298.300,175044.329,1457.315,500.000,0.000,0.000,-0.024,273869.875,
298.400,175040.821,1457.337,500.000,0.000,0.000,-0.024,274011.669,
298.500,175037.224,1457.360,500.000,0.000,0.000,-0.025,274153.463,
298.600,175033.536,1457.384,500.000,0.000,0.000,-0.026,274295.258,
298.700,175029.760,1457.408,500.000,0.000,0.000,-0.026,274437.052,
298.800,175025.893,1457.433,500.000,0.000,0.000,-0.027,274578.847,
298.900,175021.937,1457.458,500.000,0.000,0.000,-0.027,274720.642,
299.000,175017.891,1457.484,500.000,0.000,0.000,-0.028,274862.437,
299.100,175013.756,1457.510,500.000,0.000,0.000,-0.029,275004.232,
299.200,175009.531,1457.537,500.000,0.000,0.000,-0.029,275146.027,
299.300,175005.216,1457.564,500.000,0.000,0.000,-0.030,275287.823,
299.400,175000.812,1457.592,500.000,0.000,0.000,-0.031,275429.618,
299.500,174996.318,1457.621,500.000,0.000,0.000,-0.031,275571.414,
299.600,174991.734,1457.650,500.000,0.000,0.000,-0.032,275713.210,
299.700,174987.061,1457.680,500.000,0.000,0.000,-0.032,275855.007,
299.800,174982.298,1457.710,500.000,0.000,0.000,-0.033,275996.803,
299.900,174977.445,1457.741,500.000,0.000,0.000,-0.034,276138.600,
300.000,174972.503,1457.773,500.000,0.000,0.000,-0.034,276280.397,
300.100,174967.471,1457.805,500.000,0.000,0.000,-0.035,276422.194,
300.200,174962.349,1457.838,500.000,0.000,0.000,-0.035,276563.991,
300.300,174957.138,1457.871,500.000,0.000,0.000,-0.036,276705.789,
300.400,174951.837,1457.905,500.000,0.000,0.000,-0.037,276847.587,
300.500,174946.447,1457.939,500.000,0.000,0.000,-0.037,276989.385,
300.600,174940.967,1457.974,500.000,0.000,0.000,-0.038,277131.183,
300.700,174935.397,1458.009,500.000,0.000,0.000,-0.039,277272.982,
300.800,174929.737,1458.045,500.000,0.000,0.000,-0.039,277414.780,
300.900,174923.988,1458.082,500.000,0.000,0.000,-0.040,277556.579,
301.000,174918.149,1458.119,500.000,0.000,0.000,-0.040,277698.379,
301.100,174912.221,1458.157,500.000,0.000,0.000,-0.041,277840.178,
301.200,174906.203,1458.195,500.000,0.000,0.000,-0.042,277981.978,
301.300,174900.095,1458.234,500.000,0.000,0.000,-0.042,278123.778,
301.400,174893.898,1458.274,500.000,0.000,0.000,-0.043,278265.578,
301.500,174887.611,1458.314,500.000,0.000,0.000,-0.043,278407.379,
301.600,174881.234,1458.354,500.000,0.000,0.000,-0.044,278549.180,
301.700,174874.768,1458.396,500.000,0.000,0.000,-0.045,278690.981,
301.800,174868.212,1458.437,500.000,0.000,0.000,-0.045,278832.782,
301.900,174861.566,1458.480,500.000,0.000,0.000,-0.046,278974.584,
302.000,174854.831,1458.523,500.000,0.000,0.000,-0.047,279116.386,
302.100,174848.006,1458.566,500.000,0.000,0.000,-0.047,279258.188,
302.200,174841.091,1458.610,500.000,0.000,0.000,-0.048,279399.991,
302.300,174834.087,1458.655,500.000,0.000,0.000,-0.048,279541.794,
302.400,174826.993,1458.700,500.000,0.000,0.000,-0.049,279683.597,
302.500,174819.810,1458.746,500.000,0.000,0.000,-0.050,279825.401,
302.600,174812.537,1458.792,500.000,0.000,0.000,-0.050,279967.204,
302.700,174805.174,1458.839,500.000,0.000,0.000,-0.051,280109.009,
302.800,174797.721,1458.886,500.000,0.000,0.000,-0.051,280250.813,
302.900,174790.179,1458.934,500.000,0.000,0.000,-0.052,280392.618,
303.000,174782.547,1458.983,500.000,0.000,0.000,-0.053,280534.423,
303.100,174774.826,1459.032,500.000,0.000,0.000,-0.053,280676.228,
303.200,174767.015,1459.082,500.000,0.000,0.000,-0.054,280818.034,
303.300,174759.114,1459.132,500.000,0.000,0.000,-0.054,280959.840,
303.400,174751.123,1459.183,500.000,0.000,0.000,-0.055,281101.647,
303.500,174743.043,1459.234,500.000,0.000,0.000,-0.056,281243.453,
303.600,174734.874,1459.286,500.000,0.000,0.000,-0.056,281385.261,
303.700,174726.614,1459.339,500.000,0.000,0.000,-0.057,281527.068,
303.800,174718.265,1459.392,500.000,0.000,0.000,-0.058,281668.876,
303.900,174709.826,1459.446,500.000,0.000,0.000,-0.058,281810.684,
304.000,174701.298,1459.500,500.000,0.000,0.000,-0.059,281952.493,
304.100,174692.680,1459.555,500.000,0.000,0.000,-0.059,282094.302,
304.200,174683.972,1459.610,500.000,0.000,0.000,-0.060,282236.111,
304.300,174675.175,1459.666,500.000,0.000,0.000,-0.061,282377.921,
304.400,174666.288,1459.723,500.000,0.000,0.000,-0.061,282519.731,
304.500,174657.311,1459.780,500.000,0.000,0.000,-0.062,282661.542,
304.600,174648.245,1459.838,500.000,0.000,0.000,-0.062,282803.352,
304.700,174639.089,1459.896,500.000,0.000,0.000,-0.063,282945.164,
304.800,174629.843,1459.955,500.000,0.000,0.000,-0.064,283086.975,
304.900,174620.508,1460.014,500.000,0.000,0.000,-0.064,283228.787,
305.000,174611.083,1460.074,500.000,0.000,0.000,-0.065,283370.600,
305.100,174601.569,1460.135,500.000,0.000,0.000,-0.066,283512.413,
305.200,174591.964,1460.196,500.000,0.000,0.000,-0.066,283654.226,
305.300,174582.270,1460.258,500.000,0.000,0.000,-0.067,283796.040,
305.400,174572.487,1460.320,500.000,0.000,0.000,-0.067,283937.854,
305.500,174562.614,1460.383,500.000,0.000,0.000,-0.068,284079.669,
305.600,174552.651,1460.446,500.000,0.000,0.000,-0.069,284221.484,
305.700,174542.598,1460.510,500.000,0.000,0.000,-0.069,284363.299,
305.800,174532.456,1460.574,500.000,0.000,0.000,-0.070,284505.115,
305.900,174522.224,1460.640,500.000,0.000,0.000,-0.070,284646.931,
306.000,174511.902,1460.705,500.000,0.000,0.000,-0.071,284788.748,
306.100,174501.491,1460.771,500.000,0.000,0.000,-0.072,284930.565,
306.200,174490.990,1460.838,500.000,0.000,0.000,-0.072,285072.383,
306.300,174480.400,1460.906,500.000,0.000,0.000,-0.073,285214.201,
306.400,174469.720,1460.973,500.000,0.000,0.000,-0.073,285356.020,
306.500,174458.950,1461.042,500.000,0.000,0.000,-0.074,285497.839,
306.600,174448.090,1461.111,500.000,0.000,0.000,-0.075,285639.658,
306.700,174437.141,1461.181,500.000,0.000,0.000,-0.075,285781.478,
306.800,174426.102,1461.251,500.000,0.000,0.000,-0.076,285923.299,
306.900,174414.974,1461.322,500.000,0.000,0.000,-0.077,286065.120,
307.000,174403.755,1461.393,500.000,0.000,0.000,-0.077,286206.941,
307.100,174392.448,1461.465,500.000,0.000,0.000,-0.078,286348.763,
307.200,174381.050,1461.537,500.000,0.000,0.000,-0.078,286490.586,
307.300,174369.563,1461.610,500.000,0.000,0.000,-0.079,286632.409,
307.400,174357.986,1461.684,500.000,0.000,0.000,-0.080,286774.232,
307.500,174346.320,1461.758,500.000,0.000,0.000,-0.080,286916.056,
307.600,174334.563,1461.833,500.000,0.000,0.000,-0.081,287057.880,
307.700,174322.717,1461.908,500.000,0.000,0.000,-0.081,287199.705,
307.800,174310.782,1461.984,500.000,0.000,0.000,-0.082,287341.531,
307.900,174298.757,1462.060,500.000,0.000,0.000,-0.083,287483.357,
308.000,174286.642,1462.137,500.000,0.000,0.000,-0.083,287625.183,
308.100,174274.437,1462.215,500.000,0.000,0.000,-0.084,287767.010,
308.200,174262.143,1462.293,500.000,0.000,0.000,-0.084,287908.838,
308.300,174249.759,1462.372,500.000,0.000,0.000,-0.085,288050.666,
308.400,174237.286,1462.451,500.000,0.000,0.000,-0.086,288192.495,
308.500,174224.723,1462.531,500.000,0.000,0.000,-0.086,288334.324,
308.600,174212.070,1462.611,500.000,0.000,0.000,-0.087,288476.153,
308.700,174199.327,1462.692,500.000,0.000,0.000,-0.088,288617.984,
308.800,174186.495,1462.774,500.000,0.000,0.000,-0.088,288759.815,
308.900,174173.573,1462.856,500.000,0.000,0.000,-0.089,288901.646,
309.000,174160.562,1462.938,500.000,0.000,0.000,-0.089,289043.478,
309.100,174147.460,1463.021,500.000,0.000,0.000,-0.090,289185.310,
309.200,174134.270,1463.105,500.000,0.000,0.000,-0.091,289327.143,
309.300,174120.989,1463.190,500.000,0.000,0.000,-0.091,289468.977,
309.400,174107.619,1463.274,500.000,0.000,0.000,-0.092,289610.811,
309.500,174094.159,1463.360,500.000,0.000,0.000,-0.092,289752.646,
309.600,174080.609,1463.446,500.000,0.000,0.000,-0.093,289894.482,
309.700,174066.970,1463.533,500.000,0.000,0.000,-0.094,290036.318,
309.800,174053.241,1463.620,500.000,0.000,0.000,-0.094,290178.154,
309.900,174039.423,1463.707,500.000,0.000,0.000,-0.095,290319.991,
310.000,174025.514,1463.796,500.000,0.000,0.000,-0.095,290461.829,
310.100,174011.516,1463.885,500.000,0.000,0.000,-0.096,290603.667,
310.200,173997.429,1463.974,500.000,0.000,0.000,-0.097,290745.506,
310.300,173983.251,1464.064,500.000,0.000,0.000,-0.097,290887.346,
310.400,173968.984,1464.155,500.000,0.000,0.000,-0.098,291029.186,
310.500,173954.628,1464.246,500.000,0.000,0.000,-0.099,291171.027,
310.600,173940.182,1464.337,500.000,0.000,0.000,-0.099,291312.869,
310.700,173925.646,1464.430,500.000,0.000,0.000,-0.100,291454.711,
310.800,173911.020,1464.522,500.000,0.000,0.000,-0.100,291596.553,
310.900,173896.304,1464.616,500.000,0.000,0.000,-0.101,291738.397,
311.000,173881.499,1464.710,500.000,0.000,0.000,-0.102,291880.241,
311.100,173866.605,1464.804,500.000,0.000,0.000,-0.102,292022.085,
311.200,173851.620,1464.899,500.000,0.000,0.000,-0.103,292163.931,
311.300,173836.546,1464.995,500.000,0.000,0.000,-0.103,292305.777,
311.400,173821.383,1465.091,500.000,0.000,0.000,-0.104,292447.623,
311.500,173806.129,1465.188,500.000,0.000,0.000,-0.105,292589.471,
311.600,173790.786,1465.285,500.000,0.000,0.000,-0.105,292731.318,
311.700,173775.353,1465.383,500.000,0.000,0.000,-0.106,292873.167,
311.800,173759.831,1465.481,500.000,0.000,0.000,-0.106,293015.016,
311.900,173744.219,1465.580,500.000,0.000,0.000,-0.107,293156.866,
312.000,173728.517,1465.680,500.000,0.000,0.000,-0.108,293298.717,
312.100,173712.725,1465.780,500.000,0.000,0.000,-0.108,293440.568,
312.200,173696.844,1465.881,500.000,0.000,0.000,-0.109,293582.420,
312.300,173680.873,1465.982,500.000,0.000,0.000,-0.109,293724.273,
312.400,173664.813,1466.084,500.000,0.000,0.000,-0.110,293866.126,
312.500,173648.662,1466.186,500.000,0.000,0.000,-0.111,294007.980,
312.600,173632.422,1466.289,500.000,0.000,0.000,-0.111,294149.835,
312.700,173616.093,1466.393,500.000,0.000,0.000,-0.112,294291.691,
312.800,173599.673,1466.497,500.000,0.000,0.000,-0.113,294433.547,
312.900,173583.164,1466.601,500.000,0.000,0.000,-0.113,294575.404,
313.000,173566.566,1466.706,500.000,0.000,0.000,-0.114,294717.261,
313.100,173549.877,1466.812,500.000,0.000,0.000,-0.114,294859.120,
313.200,173533.099,1466.918,500.000,0.000,0.000,-0.115,295000.979,
313.300,173516.231,1467.025,500.000,0.000,0.000,-0.116,295142.838,
313.400,173499.274,1467.133,500.000,0.000,0.000,-0.116,295284.699,
313.500,173482.227,1467.241,500.000,0.000,0.000,-0.117,295426.560,
313.600,173465.090,1467.349,500.000,0.000,0.000,-0.117,295568.422,
313.700,173447.864,1467.458,500.000,0.000,0.000,-0.118,295710.285,
313.800,173430.547,1467.568,500.000,0.000,0.000,-0.119,295852.149,
313.900,173413.141,1467.678,500.000,0.000,0.000,-0.119,295994.013,
314.000,173395.646,1467.789,500.000,0.000,0.000,-0.120,296135.878,
314.100,173378.061,1467.900,500.000,0.000,0.000,-0.120,296277.744,
314.200,173360.386,1468.012,500.000,0.000,0.000,-0.121,296419.610,
314.300,173342.621,1468.125,500.000,0.000,0.000,-0.122,296561.477,
314.400,173324.767,1468.238,500.000,0.000,0.000,-0.122,296703.345,
314.500,173306.823,1468.351,500.000,0.000,0.000,-0.123,296845.214,
314.600,173288.789,1468.465,500.000,0.000,0.000,-0.123,296987.084,
314.700,173270.665,1468.580,500.000,0.000,0.000,-0.124,297128.954,
314.800,173252.452,1468.695,500.000,0.000,0.000,-0.125,297270.826,
314.900,173234.149,1468.811,500.000,0.000,0.000,-0.125,297412.698,
315.000,173215.757,1468.928,500.000,0.000,0.000,-0.126,297554.570,
