STAGE 1 Parameters:
Fuel mass (kg): 5575.281606462051
Dry mass (kg): 1200.0
Fuel fract: 0.8228855906364869
Isp @ SL: 225.72717437587033
Burn time (sec): 137.12953160769305
Thrust (N): 90030.294
dM/dt: 40.657045503605254

TIME,HEIGHT,VELOCITY,MASS,THRUST,DRAG,GAMMA,RANGE
353.000,156098.985,1552.113,500.000,0.000,0.000,-0.361,351060.091,
353.100,156044.092,1552.443,500.000,0.000,0.000,-0.362,351201.816,
353.200,155989.108,1552.774,500.000,0.000,0.000,-0.362,351343.544,
353.300,155934.035,1553.106,500.000,0.000,0.000,-0.363,351485.274,
353.400,155878.871,1553.438,500.000,0.000,0.000,-0.363,351627.007,
353.500,155823.617,1553.770,500.000,0.000,0.000,-0.364,351768.742,
353.600,155768.272,1554.103,500.000,0.000,0.000,-0.364,351910.479,
353.700,155712.838,1554.436,500.000,0.000,0.000,-0.365,352052.219,
353.800,155657.313,1554.770,500.000,0.000,0.000,-0.365,352193.961,
353.900,155601.698,1555.104,500.000,0.000,0.000,-0.366,352335.705,
354.000,155545.993,1555.439,500.000,0.000,0.000,-0.367,352477.452,
354.100,155490.198,1555.774,500.000,0.000,0.000,-0.367,352619.202,
354.200,155434.312,1556.109,500.000,0.000,0.000,-0.368,352760.954,
354.300,155378.336,1556.445,500.000,0.000,0.000,-0.368,352902.708,
354.400,155322.270,1556.782,500.000,0.000,0.000,-0.369,353044.465,
354.500,155266.114,1557.119,500.000,0.000,0.000,-0.369,353186.224,
354.600,155209.868,1557.457,500.000,0.000,0.000,-0.370,353327.985,
354.700,155153.531,1557.795,500.000,0.000,0.000,-0.370,353469.750,
354.800,155097.104,1558.133,500.000,0.000,0.000,-0.371,353611.516,
354.900,155040.587,1558.472,500.000,0.000,0.000,-0.371,353753.285,
355.000,154983.980,1558.812,500.000,0.000,0.000,-0.372,353895.056,
355.100,154927.282,1559.151,500.000,0.000,0.000,-0.372,354036.830,
355.200,154870.494,1559.492,500.000,0.000,0.000,-0.373,354178.607,
355.300,154813.616,1559.833,500.000,0.000,0.000,-0.374,354320.385,
355.400,154756.648,1560.174,500.000,0.000,0.000,-0.374,354462.167,
355.500,154699.589,1560.516,500.000,0.000,0.000,-0.375,354603.950,
355.600,154642.440,1560.858,500.000,0.000,0.000,-0.375,354745.737,
355.700,154585.202,1561.201,500.000,0.000,0.000,-0.376,354887.525,
355.800,154527.872,1561.544,500.000,0.000,0.000,-0.376,355029.317,
355.900,154470.453,1561.888,500.000,0.000,0.000,-0.377,355171.110,
356.000,154412.943,1562.232,500.000,0.000,0.000,-0.377,355312.907,
356.100,154355.343,1562.577,500.000,0.000,0.000,-0.378,355454.705,
356.200,154297.653,1562.922,500.000,0.000,0.000,-0.378,355596.506,
356.300,154239.872,1563.267,500.000,0.000,0.000,-0.379,355738.310,
356.400,154182.002,1563.613,500.000,0.000,0.000,-0.379,355880.116,
356.500,154124.041,1563.960,500.000,0.000,0.000,-0.380,356021.925,
356.600,154065.990,1564.307,500.000,0.000,0.000,-0.381,356163.736,
356.700,154007.848,1564.654,500.000,0.000,0.000,-0.381,356305.550,
356.800,153949.616,1565.002,500.000,0.000,0.000,-0.382,356447.367,
356.900,153891.294,1565.350,500.000,0.000,0.000,-0.382,356589.185,
357.000,153832.882,1565.699,500.000,0.000,0.000,-0.383,356731.007,
357.100,153774.380,1566.049,500.000,0.000,0.000,-0.383,356872.831,
357.200,153715.787,1566.398,500.000,0.000,0.000,-0.384,357014.657,
357.300,153657.104,1566.749,500.000,0.000,0.000,-0.384,357156.486,
357.400,153598.330,1567.099,500.000,0.000,0.000,-0.385,357298.318,
357.500,153539.467,1567.450,500.000,0.000,0.000,-0.385,357440.152,
357.600,153480.513,1567.802,500.000,0.000,0.000,-0.386,357581.989,
357.700,153421.469,1568.154,500.000,0.000,0.000,-0.386,357723.828,
357.800,153362.335,1568.507,500.000,0.000,0.000,-0.387,357865.670,
357.900,153303.110,1568.860,500.000,0.000,0.000,-0.387,358007.514,
358.000,153243.795,1569.213,500.000,0.000,0.000,-0.388,358149.361,
358.100,153184.390,1569.567,500.000,0.000,0.000,-0.388,358291.211,
358.200,153124.894,1569.922,500.000,0.000,0.000,-0.389,358433.063,
358.300,153065.309,1570.277,500.000,0.000,0.000,-0.390,358574.918,
358.400,153005.632,1570.632,500.000,0.000,0.000,-0.390,358716.775,
358.500,152945.866,1570.988,500.000,0.000,0.000,-0.391,358858.635,
358.600,152886.010,1571.344,500.000,0.000,0.000,-0.391,359000.498,
358.700,152826.063,1571.701,500.000,0.000,0.000,-0.392,359142.363,
358.800,152766.025,1572.058,500.000,0.000,0.000,-0.392,359284.231,
358.900,152705.898,1572.416,500.000,0.000,0.000,-0.393,359426.101,
359.000,152645.680,1572.774,500.000,0.000,0.000,-0.393,359567.974,
359.100,152585.372,1573.132,500.000,0.000,0.000,-0.394,359709.850,
359.200,152524.974,1573.492,500.000,0.000,0.000,-0.394,359851.728,
359.300,152464.485,1573.851,500.000,0.000,0.000,-0.395,359993.609,
359.400,152403.906,1574.211,500.000,0.000,0.000,-0.395,360135.492,
359.500,152343.237,1574.571,500.000,0.000,0.000,-0.396,360277.378,
359.600,152282.477,1574.932,500.000,0.000,0.000,-0.396,360419.267,
359.700,152221.627,1575.294,500.000,0.000,0.000,-0.397,360561.159,
359.800,152160.687,1575.656,500.000,0.000,0.000,-0.397,360703.053,
359.900,152099.657,1576.018,500.000,0.000,0.000,-0.398,360844.949,
360.000,152038.536,1576.381,500.000,0.000,0.000,-0.398,360986.849,
360.100,151977.325,1576.744,500.000,0.000,0.000,-0.399,361128.751,
360.200,151916.024,1577.107,500.000,0.000,0.000,-0.400,361270.655,
360.300,151854.632,1577.472,500.000,0.000,0.000,-0.400,361412.563,
360.400,151793.150,1577.836,500.000,0.000,0.000,-0.401,361554.473,
360.500,151731.578,1578.201,500.000,0.000,0.000,-0.401,361696.386,
360.600,151669.915,1578.567,500.000,0.000,0.000,-0.402,361838.301,
360.700,151608.162,1578.933,500.000,0.000,0.000,-0.402,361980.219,
360.800,151546.319,1579.299,500.000,0.000,0.000,-0.403,362122.140,
360.900,151484.385,1579.666,500.000,0.000,0.000,-0.403,362264.063,
361.000,151422.361,1580.033,500.000,0.000,0.000,-0.404,362405.990,
361.100,151360.247,1580.401,500.000,0.000,0.000,-0.404,362547.919,
361.200,151298.042,1580.769,500.000,0.000,0.000,-0.405,362689.850,
361.300,151235.747,1581.138,500.000,0.000,0.000,-0.405,362831.784,
361.400,151173.362,1581.507,500.000,0.000,0.000,-0.406,362973.721,
361.500,151110.886,1581.877,500.000,0.000,0.000,-0.406,363115.661,
361.600,151048.320,1582.247,500.000,0.000,0.000,-0.407,363257.604,
361.700,150985.664,1582.617,500.000,0.000,0.000,-0.407,363399.549,
361.800,150922.917,1582.988,500.000,0.000,0.000,-0.408,363541.497,
361.900,150860.081,1583.360,500.000,0.000,0.000,-0.408,363683.447,
362.000,150797.153,1583.732,500.000,0.000,0.000,-0.409,363825.401,
362.100,150734.136,1584.104,500.000,0.000,0.000,-0.409,363967.357,
362.200,150671.028,1584.477,500.000,0.000,0.000,-0.410,364109.316,
362.300,150607.829,1584.850,500.000,0.000,0.000,-0.410,364251.277,
362.400,150544.541,1585.224,500.000,0.000,0.000,-0.411,364393.242,
362.500,150481.162,1585.598,500.000,0.000,0.000,-0.412,364535.209,
362.600,150417.692,1585.972,500.000,0.000,0.000,-0.412,364677.179,
362.700,150354.132,1586.347,500.000,0.000,0.000,-0.413,364819.151,
362.800,150290.482,1586.723,500.000,0.000,0.000,-0.413,364961.127,
362.900,150226.742,1587.099,500.000,0.000,0.000,-0.414,365103.105,
363.000,150162.911,1587.475,500.000,0.000,0.000,-0.414,365245.086,
363.100,150098.990,1587.852,500.000,0.000,0.000,-0.415,365387.070,
363.200,150034.978,1588.229,500.000,0.000,0.000,-0.415,365529.056,
363.300,149970.876,1588.607,500.000,0.000,0.000,-0.416,365671.046,
363.400,149906.684,1588.985,500.000,0.000,0.000,-0.416,365813.038,
363.500,149842.402,1589.364,500.000,0.000,0.000,-0.417,365955.033,
363.600,149778.029,1589.743,500.000,0.000,0.000,-0.417,366097.031,
363.700,149713.565,1590.123,500.000,0.000,0.000,-0.418,366239.031,
363.800,149649.011,1590.503,500.000,0.000,0.000,-0.418,366381.034,
363.900,149584.367,1590.883,500.000,0.000,0.000,-0.419,366523.041,
364.000,149519.633,1591.264,500.000,0.000,0.000,-0.419,366665.050,
364.100,149454.808,1591.645,500.000,0.000,0.000,-0.420,366807.061,
364.200,149389.893,1592.027,500.000,0.000,0.000,-0.420,366949.076,
364.300,149324.887,1592.409,500.000,0.000,0.000,-0.421,367091.093,
364.400,149259.791,1592.792,500.000,0.000,0.000,-0.421,367233.114,
364.500,149194.605,1593.175,500.000,0.000,0.000,-0.422,367375.137,
364.600,149129.328,1593.559,500.000,0.000,0.000,-0.422,367517.163,
364.700,149063.961,1593.943,500.000,0.000,0.000,-0.423,367659.192,
364.800,148998.503,1594.327,500.000,0.000,0.000,-0.423,367801.223,
364.900,148932.955,1594.712,500.000,0.000,0.000,-0.424,367943.258,
365.000,148867.317,1595.097,500.000,0.000,0.000,-0.424,368085.295,
365.100,148801.588,1595.483,500.000,0.000,0.000,-0.425,368227.335,
365.200,148735.769,1595.869,500.000,0.000,0.000,-0.425,368369.379,
365.300,148669.859,1596.256,500.000,0.000,0.000,-0.426,368511.425,
365.400,148603.859,1596.643,500.000,0.000,0.000,-0.426,368653.473,
365.500,148537.769,1597.031,500.000,0.000,0.000,-0.427,368795.525,
365.600,148471.588,1597.419,500.000,0.000,0.000,-0.427,368937.580,
365.700,148405.317,1597.807,500.000,0.000,0.000,-0.428,369079.637,
365.800,148338.956,1598.196,500.000,0.000,0.000,-0.429,369221.698,
365.900,148272.504,1598.586,500.000,0.000,0.000,-0.429,369363.761,
366.000,148205.961,1598.975,500.000,0.000,0.000,-0.430,369505.827,
366.100,148139.328,1599.366,500.000,0.000,0.000,-0.430,369647.896,
366.200,148072.605,1599.756,500.000,0.000,0.000,-0.431,369789.968,
366.300,148005.792,1600.148,500.000,0.000,0.000,-0.431,369932.043,
366.400,147938.887,1600.539,500.000,0.000,0.000,-0.432,370074.121,
366.500,147871.893,1600.931,500.000,0.000,0.000,-0.432,370216.202,
366.600,147804.808,1601.324,500.000,0.000,0.000,-0.433,370358.285,
366.700,147737.633,1601.716,500.000,0.000,0.000,-0.433,370500.372,
366.800,147670.367,1602.110,500.000,0.000,0.000,-0.434,370642.461,
366.900,147603.011,1602.504,500.000,0.000,0.000,-0.434,370784.554,
367.000,147535.564,1602.898,500.000,0.000,0.000,-0.435,370926.649,
367.100,147468.027,1603.292,500.000,0.000,0.000,-0.435,371068.748,
367.200,147400.400,1603.687,500.000,0.000,0.000,-0.436,371210.849,
367.300,147332.682,1604.083,500.000,0.000,0.000,-0.436,371352.953,
367.400,147264.873,1604.479,500.000,0.000,0.000,-0.437,371495.060,
367.500,147196.975,1604.875,500.000,0.000,0.000,-0.437,371637.171,
367.600,147128.985,1605.272,500.000,0.000,0.000,-0.438,371779.284,
367.700,147060.906,1605.670,500.000,0.000,0.000,-0.438,371921.400,
367.800,146992.735,1606.067,500.000,0.000,0.000,-0.439,372063.519,
367.900,146924.475,1606.465,500.000,0.000,0.000,-0.439,372205.641,
368.000,146856.124,1606.864,500.000,0.000,0.000,-0.440,372347.766,
368.100,146787.682,1607.263,500.000,0.000,0.000,-0.440,372489.894,
368.200,146719.150,1607.663,500.000,0.000,0.000,-0.441,372632.025,
368.300,146650.528,1608.062,500.000,0.000,0.000,-0.441,372774.159,
368.400,146581.815,1608.463,500.000,0.000,0.000,-0.442,372916.296,
368.500,146513.012,1608.864,500.000,0.000,0.000,-0.442,373058.436,
368.600,146444.118,1609.265,500.000,0.000,0.000,-0.443,373200.579,
368.700,146375.134,1609.666,500.000,0.000,0.000,-0.443,373342.725,
368.800,146306.059,1610.068,500.000,0.000,0.000,-0.444,373484.874,
368.900,146236.894,1610.471,500.000,0.000,0.000,-0.444,373627.026,
369.000,146167.639,1610.874,500.000,0.000,0.000,-0.445,373769.181,
369.100,146098.292,1611.277,500.000,0.000,0.000,-0.445,373911.339,
369.200,146028.856,1611.681,500.000,0.000,0.000,-0.446,374053.500,
369.300,145959.329,1612.085,500.000,0.000,0.000,-0.446,374195.664,
369.400,145889.711,1612.490,500.000,0.000,0.000,-0.447,374337.831,
369.500,145820.003,1612.895,500.000,0.000,0.000,-0.447,374480.001,
369.600,145750.205,1613.301,500.000,0.000,0.000,-0.448,374622.174,
369.700,145680.316,1613.707,500.000,0.000,0.000,-0.448,374764.351,
369.800,145610.337,1614.113,500.000,0.000,0.000,-0.449,374906.530,
369.900,145540.267,1614.520,500.000,0.000,0.000,-0.449,375048.712,
370.000,145470.106,1614.927,500.000,0.000,0.000,-0.450,375190.898,
370.100,145399.855,1615.335,500.000,0.000,0.000,-0.450,375333.086,
370.200,145329.514,1615.743,500.000,0.000,0.000,-0.451,375475.278,
370.300,145259.082,1616.152,500.000,0.000,0.000,-0.451,375617.473,
370.400,145188.560,1616.561,500.000,0.000,0.000,-0.452,375759.670,
370.500,145117.947,1616.970,500.000,0.000,0.000,-0.452,375901.871,
370.600,145047.243,1617.380,500.000,0.000,0.000,-0.453,376044.075,
370.700,144976.450,1617.790,500.000,0.000,0.000,-0.453,376186.282,
370.800,144905.565,1618.201,500.000,0.000,0.000,-0.454,376328.492,
370.900,144834.590,1618.612,500.000,0.000,0.000,-0.454,376470.705,
371.000,144763.525,1619.024,500.000,0.000,0.000,-0.455,376612.921,
371.100,144692.369,1619.436,500.000,0.000,0.000,-0.455,376755.141,
371.200,144621.123,1619.848,500.000,0.000,0.000,-0.456,376897.363,
371.300,144549.786,1620.261,500.000,0.000,0.000,-0.456,377039.589,
371.400,144478.358,1620.674,500.000,0.000,0.000,-0.457,377181.818,
371.500,144406.840,1621.088,500.000,0.000,0.000,-0.457,377324.049,
371.600,144335.232,1621.502,500.000,0.000,0.000,-0.458,377466.284,
371.700,144263.533,1621.917,500.000,0.000,0.000,-0.458,377608.522,
371.800,144191.744,1622.332,500.000,0.000,0.000,-0.459,377750.764,
371.900,144119.864,1622.747,500.000,0.000,0.000,-0.459,377893.008,
372.000,144047.893,1623.163,500.000,0.000,0.000,-0.460,378035.256,
372.100,143975.832,1623.579,500.000,0.000,0.000,-0.460,378177.506,
372.200,143903.680,1623.996,500.000,0.000,0.000,-0.461,378319.760,
372.300,143831.438,1624.413,500.000,0.000,0.000,-0.461,378462.017,
372.400,143759.106,1624.831,500.000,0.000,0.000,-0.462,378604.277,
372.500,143686.682,1625.249,500.000,0.000,0.000,-0.462,378746.540,
372.600,143614.169,1625.667,500.000,0.000,0.000,-0.463,378888.807,
372.700,143541.564,1626.086,500.000,0.000,0.000,-0.463,379031.076,
372.800,143468.870,1626.505,500.000,0.000,0.000,-0.464,379173.349,
372.900,143396.084,1626.925,500.000,0.000,0.000,-0.464,379315.625,
373.000,143323.208,1627.345,500.000,0.000,0.000,-0.465,379457.904,
373.100,143250.242,1627.765,500.000,0.000,0.000,-0.465,379600.186,
373.200,143177.185,1628.186,500.000,0.000,0.000,-0.466,379742.472,
373.300,143104.037,1628.608,500.000,0.000,0.000,-0.466,379884.761,
373.400,143030.799,1629.029,500.000,0.000,0.000,-0.467,380027.053,
373.500,142957.471,1629.452,500.000,0.000,0.000,-0.467,380169.348,
373.600,142884.051,1629.874,500.000,0.000,0.000,-0.468,380311.646,
373.700,142810.542,1630.297,500.000,0.000,0.000,-0.468,380453.947,
373.800,142736.941,1630.721,500.000,0.000,0.000,-0.469,380596.252,
373.900,142663.250,1631.145,500.000,0.000,0.000,-0.469,380738.560,
374.000,142589.469,1631.569,500.000,0.000,0.000,-0.470,380880.871,
374.100,142515.597,1631.994,500.000,0.000,0.000,-0.470,381023.186,
374.200,142441.634,1632.419,500.000,0.000,0.000,-0.471,381165.503,
374.300,142367.581,1632.844,500.000,0.000,0.000,-0.471,381307.824,
374.400,142293.437,1633.270,500.000,0.000,0.000,-0.472,381450.148,
374.500,142219.203,1633.697,500.000,0.000,0.000,-0.472,381592.476,
374.600,142144.878,1634.124,500.000,0.000,0.000,-0.472,381734.806,
374.700,142070.463,1634.551,500.000,0.000,0.000,-0.473,381877.140,
374.800,141995.957,1634.978,500.000,0.000,0.000,-0.473,382019.477,
374.900,141921.360,1635.407,500.000,0.000,0.000,-0.474,382161.818,
375.000,141846.673,1635.835,500.000,0.000,0.000,-0.474,382304.161,
375.100,141771.895,1636.264,500.000,0.000,0.000,-0.475,382446.508,
375.200,141697.027,1636.693,500.000,0.000,0.000,-0.475,382588.858,
375.300,141622.068,1637.123,500.000,0.000,0.000,-0.476,382731.212,
375.400,141547.018,1637.553,500.000,0.000,0.000,-0.476,382873.568,
375.500,141471.878,1637.984,500.000,0.000,0.000,-0.477,383015.928,
375.600,141396.647,1638.415,500.000,0.000,0.000,-0.477,383158.292,
375.700,141321.326,1638.846,500.000,0.000,0.000,-0.478,383300.658,
375.800,141245.914,1639.278,500.000,0.000,0.000,-0.478,383443.028,
375.900,141170.411,1639.710,500.000,0.000,0.000,-0.479,383585.401,
376.000,141094.818,1640.143,500.000,0.000,0.000,-0.479,383727.778,
376.100,141019.134,1640.576,500.000,0.000,0.000,-0.480,383870.158,
376.200,140943.360,1641.009,500.000,0.000,0.000,-0.480,384012.541,
376.300,140867.495,1641.443,500.000,0.000,0.000,-0.481,384154.927,
376.400,140791.539,1641.878,500.000,0.000,0.000,-0.481,384297.317,
376.500,140715.493,1642.312,500.000,0.000,0.000,-0.482,384439.710,
376.600,140639.356,1642.747,500.000,0.000,0.000,-0.482,384582.106,
376.700,140563.128,1643.183,500.000,0.000,0.000,-0.483,384724.506,
376.800,140486.810,1643.619,500.000,0.000,0.000,-0.483,384866.909,
376.900,140410.402,1644.055,500.000,0.000,0.000,-0.484,385009.315,
377.000,140333.902,1644.492,500.000,0.000,0.000,-0.484,385151.725,
377.100,140257.312,1644.929,500.000,0.000,0.000,-0.485,385294.138,
377.200,140180.632,1645.367,500.000,0.000,0.000,-0.485,385436.555,
377.300,140103.860,1645.805,500.000,0.000,0.000,-0.486,385578.974,
377.400,140026.998,1646.243,500.000,0.000,0.000,-0.486,385721.398,
377.500,139950.046,1646.682,500.000,0.000,0.000,-0.487,385863.824,
377.600,139873.003,1647.121,500.000,0.000,0.000,-0.487,386006.254,
377.700,139795.869,1647.561,500.000,0.000,0.000,-0.488,386148.687,
377.800,139718.644,1648.001,500.000,0.000,0.000,-0.488,386291.124,
377.900,139641.329,1648.442,500.000,0.000,0.000,-0.488,386433.564,
378.000,139563.924,1648.882,500.000,0.000,0.000,-0.489,386576.007,
378.100,139486.427,1649.324,500.000,0.000,0.000,-0.489,386718.454,
378.200,139408.840,1649.765,500.000,0.000,0.000,-0.490,386860.904,
378.300,139331.162,1650.208,500.000,0.000,0.000,-0.490,387003.358,
378.400,139253.394,1650.650,500.000,0.000,0.000,-0.491,387145.815,
378.500,139175.535,1651.093,500.000,0.000,0.000,-0.491,387288.275,
378.600,139097.585,1651.536,500.000,0.000,0.000,-0.492,387430.739,
378.700,139019.545,1651.980,500.000,0.000,0.000,-0.492,387573.206,
378.800,138941.414,1652.424,500.000,0.000,0.000,-0.493,387715.677,
378.900,138863.192,1652.869,500.000,0.000,0.000,-0.493,387858.151,
379.000,138784.880,1653.314,500.000,0.000,0.000,-0.494,388000.629,
379.100,138706.477,1653.759,500.000,0.000,0.000,-0.494,388143.109,
379.200,138627.983,1654.205,500.000,0.000,0.000,-0.495,388285.594,
379.300,138549.399,1654.651,500.000,0.000,0.000,-0.495,388428.082,
379.400,138470.724,1655.098,500.000,0.000,0.000,-0.496,388570.573,
379.500,138391.958,1655.545,500.000,0.000,0.000,-0.496,388713.068,
379.600,138313.102,1655.992,500.000,0.000,0.000,-0.497,388855.566,
379.700,138234.155,1656.440,500.000,0.000,0.000,-0.497,388998.067,
379.800,138155.117,1656.888,500.000,0.000,0.000,-0.498,389140.572,
379.900,138075.989,1657.337,500.000,0.000,0.000,-0.498,389283.081,
380.000,137996.769,1657.786,500.000,0.000,0.000,-0.499,389425.593,
380.100,137917.460,1658.235,500.000,0.000,0.000,-0.499,389568.108,
380.200,137838.059,1658.685,500.000,0.000,0.000,-0.499,389710.627,
380.300,137758.568,1659.135,500.000,0.000,0.000,-0.500,389853.150,
380.400,137678.986,1659.586,500.000,0.000,0.000,-0.500,389995.676,
380.500,137599.313,1660.037,500.000,0.000,0.000,-0.501,390138.205,
380.600,137519.550,1660.488,500.000,0.000,0.000,-0.501,390280.738,
380.700,137439.696,1660.940,500.000,0.000,0.000,-0.502,390423.274,
380.800,137359.751,1661.392,500.000,0.000,0.000,-0.502,390565.814,
380.900,137279.716,1661.845,500.000,0.000,0.000,-0.503,390708.357,
381.000,137199.589,1662.298,500.000,0.000,0.000,-0.503,390850.904,
381.100,137119.373,1662.751,500.000,0.000,0.000,-0.504,390993.455,
381.200,137039.065,1663.205,500.000,0.000,0.000,-0.504,391136.009,
381.300,136958.667,1663.659,500.000,0.000,0.000,-0.505,391278.566,
381.400,136878.178,1664.114,500.000,0.000,0.000,-0.505,391421.127,
381.500,136797.598,1664.569,500.000,0.000,0.000,-0.506,391563.691,
381.600,136716.927,1665.024,500.000,0.000,0.000,-0.506,391706.259,
381.700,136636.166,1665.480,500.000,0.000,0.000,-0.507,391848.831,
381.800,136555.314,1665.936,500.000,0.000,0.000,-0.507,391991.406,
381.900,136474.372,1666.393,500.000,0.000,0.000,-0.508,392133.985,
382.000,136393.338,1666.850,500.000,0.000,0.000,-0.508,392276.567,
382.100,136312.214,1667.307,500.000,0.000,0.000,-0.508,392419.153,
382.200,136230.999,1667.765,500.000,0.000,0.000,-0.509,392561.742,
382.300,136149.693,1668.224,500.000,0.000,0.000,-0.509,392704.335,
382.400,136068.297,1668.682,500.000,0.000,0.000,-0.510,392846.931,
382.500,135986.810,1669.141,500.000,0.000,0.000,-0.510,392989.531,
382.600,135905.232,1669.601,500.000,0.000,0.000,-0.511,393132.135,
382.700,135823.563,1670.060,500.000,0.000,0.000,-0.511,393274.742,
382.800,135741.804,1670.521,500.000,0.000,0.000,-0.512,393417.353,
382.900,135659.954,1670.981,500.000,0.000,0.000,-0.512,393559.967,
383.000,135578.013,1671.442,500.000,0.000,0.000,-0.513,393702.585,
383.100,135495.981,1671.903,500.000,0.000,0.000,-0.513,393845.206,
383.200,135413.859,1672.365,500.000,0.000,0.000,-0.514,393987.832,
383.300,135331.646,1672.827,500.000,0.000,0.000,-0.514,394130.460,
383.400,135249.342,1673.290,500.000,0.000,0.000,-0.515,394273.093,
383.500,135166.947,1673.753,500.000,0.000,0.000,-0.515,394415.729,
383.600,135084.462,1674.216,500.000,0.000,0.000,-0.515,394558.368,
383.700,135001.886,1674.680,500.000,0.000,0.000,-0.516,394701.011,
383.800,134919.219,1675.144,500.000,0.000,0.000,-0.516,394843.658,
383.900,134836.461,1675.609,500.000,0.000,0.000,-0.517,394986.308,
384.000,134753.612,1676.074,500.000,0.000,0.000,-0.517,395128.962,
384.100,134670.673,1676.539,500.000,0.000,0.000,-0.518,395271.620,
384.200,134587.643,1677.005,500.000,0.000,0.000,-0.518,395414.281,
384.300,134504.522,1677.471,500.000,0.000,0.000,-0.519,395556.946,
384.400,134421.310,1677.937,500.000,0.000,0.000,-0.519,395699.615,
384.500,134338.008,1678.404,500.000,0.000,0.000,-0.520,395842.287,
384.600,134254.614,1678.871,500.000,0.000,0.000,-0.520,395984.963,
384.700,134171.130,1679.339,500.000,0.000,0.000,-0.521,396127.643,
384.800,134087.555,1679.807,500.000,0.000,0.000,-0.521,396270.326,
384.900,134003.890,1680.275,500.000,0.000,0.000,-0.522,396413.013,
385.000,133920.133,1680.744,500.000,0.000,0.000,-0.522,396555.704,
385.100,133836.286,1681.214,500.000,0.000,0.000,-0.522,396698.398,
385.200,133752.348,1681.683,500.000,0.000,0.000,-0.523,396841.096,
385.300,133668.319,1682.153,500.000,0.000,0.000,-0.523,396983.797,
385.400,133584.199,1682.623,500.000,0.000,0.000,-0.524,397126.503,
385.500,133499.989,1683.094,500.000,0.000,0.000,-0.524,397269.212,
385.600,133415.687,1683.565,500.000,0.000,0.000,-0.525,397411.924,
385.700,133331.295,1684.037,500.000,0.000,0.000,-0.525,397554.641,
385.800,133246.812,1684.509,500.000,0.000,0.000,-0.526,397697.361,
385.900,133162.238,1684.981,500.000,0.000,0.000,-0.526,397840.085,
386.000,133077.574,1685.454,500.000,0.000,0.000,-0.527,397982.812,
386.100,132992.818,1685.927,500.000,0.000,0.000,-0.527,398125.544,
386.200,132907.972,1686.401,500.000,0.000,0.000,-0.528,398268.279,
386.300,132823.035,1686.874,500.000,0.000,0.000,-0.528,398411.017,
386.400,132738.007,1687.349,500.000,0.000,0.000,-0.528,398553.760,
386.500,132652.888,1687.823,500.000,0.000,0.000,-0.529,398696.506,
386.600,132567.678,1688.298,500.000,0.000,0.000,-0.529,398839.256,
386.700,132482.378,1688.774,500.000,0.000,0.000,-0.530,398982.010,
386.800,132396.987,1689.250,500.000,0.000,0.000,-0.530,399124.767,
386.900,132311.504,1689.726,500.000,0.000,0.000,-0.531,399267.528,
387.000,132225.931,1690.202,500.000,0.000,0.000,-0.531,399410.293,
387.100,132140.268,1690.679,500.000,0.000,0.000,-0.532,399553.062,
387.200,132054.513,1691.157,500.000,0.000,0.000,-0.532,399695.834,
387.300,131968.667,1691.634,500.000,0.000,0.000,-0.533,399838.610,
387.400,131882.731,1692.112,500.000,0.000,0.000,-0.533,399981.390,
387.500,131796.704,1692.591,500.000,0.000,0.000,-0.533,400124.174,
387.600,131710.585,1693.070,500.000,0.000,0.000,-0.534,400266.962,
387.700,131624.376,1693.549,500.000,0.000,0.000,-0.534,400409.753,
387.800,131538.076,1694.029,500.000,0.000,0.000,-0.535,400552.548,
387.900,131451.686,1694.509,500.000,0.000,0.000,-0.535,400695.347,
388.000,131365.204,1694.989,500.000,0.000,0.000,-0.536,400838.150,
388.100,131278.632,1695.470,500.000,0.000,0.000,-0.536,400980.956,
388.200,131191.968,1695.951,500.000,0.000,0.000,-0.537,401123.766,
388.300,131105.214,1696.432,500.000,0.000,0.000,-0.537,401266.581,
388.400,131018.369,1696.914,500.000,0.000,0.000,-0.538,401409.399,
388.500,130931.433,1697.397,500.000,0.000,0.000,-0.538,401552.220,
388.600,130844.406,1697.879,500.000,0.000,0.000,-0.538,401695.046,
388.700,130757.288,1698.362,500.000,0.000,0.000,-0.539,401837.875,
388.800,130670.079,1698.846,500.000,0.000,0.000,-0.539,401980.708,
388.900,130582.780,1699.330,500.000,0.000,0.000,-0.540,402123.546,
389.000,130495.389,1699.814,500.000,0.000,0.000,-0.540,402266.386,
389.100,130407.908,1700.298,500.000,0.000,0.000,-0.541,402409.231,
389.200,130320.336,1700.783,500.000,0.000,0.000,-0.541,402552.080,
389.300,130232.673,1701.269,500.000,0.000,0.000,-0.542,402694.932,
389.400,130144.918,1701.754,500.000,0.000,0.000,-0.542,402837.788,
389.500,130057.073,1702.240,500.000,0.000,0.000,-0.543,402980.649,
389.600,129969.138,1702.727,500.000,0.000,0.000,-0.543,403123.513,
389.700,129881.111,1703.214,500.000,0.000,0.000,-0.543,403266.381,
389.800,129792.993,1703.701,500.000,0.000,0.000,-0.544,403409.252,
389.900,129704.784,1704.189,500.000,0.000,0.000,-0.544,403552.128,
390.000,129616.485,1704.676,500.000,0.000,0.000,-0.545,403695.007,
390.100,129528.094,1705.165,500.000,0.000,0.000,-0.545,403837.891,
390.200,129439.613,1705.654,500.000,0.000,0.000,-0.546,403980.778,
